,gauge_126001A_SandyCkHomebush:Downstream Flow Volume,gauge_126001A_SandyCkHomebush:Constituents@N_DIN@Downstream Flow Mass,gauge_126001A_SandyCkHomebush:Constituents@N_DON@Downstream Flow Mass,gauge_126001A_SandyCkHomebush:Constituents@N_Particulate@Downstream Flow Mass,gauge_126001A_SandyCkHomebush:Constituents@P_DOP@Downstream Flow Mass,gauge_126001A_SandyCkHomebush:Constituents@P_FRP@Downstream Flow Mass,gauge_126001A_SandyCkHomebush:Constituents@P_Particulate@Downstream Flow Mass
2008-02-21,1309697.5991750518,118.02874298188154,363.1087806133568,454.58960789478897,21.439633988983978,83.93252108055604,172.95582565394832
2008-02-22,784166.4624016236,68.06741855832053,206.00820470137754,269.36947216259364,11.993785795682832,46.86915584135531,103.61436020163022
2008-02-23,498110.3502926576,41.93901727850389,125.3138906235618,169.42325505465803,7.204730226207422,28.10888318277867,65.63693053411545
2008-02-24,332911.94019561587,27.330722912652387,80.84912763436701,112.15116834995364,4.597293462997998,17.910155322558868,43.66372444591964
2008-02-25,232233.78642771777,18.664871220234637,54.7793403842879,77.51029553496382,3.0850406994937374,12.003280987630326,30.284888511779307
2008-02-26,179030.40313939587,13.896735436161224,40.59193537302431,57.635527699093586,2.273528964932996,8.834743420390119,22.85889763832815
2008-02-27,1574417.7062480734,162.36032714790758,582.0211029457581,949.6375914103039,37.090441489123144,146.4072798938716,316.89608563948406
2008-02-28,3163685.7037643874,323.05511480546346,1157.496268922917,1633.2401398147908,74.016749017079,292.1881644349251,564.3953665671033
2008-02-29,3167372.1420803536,311.6711271743604,1128.4309011386738,1478.163347453673,71.78355750453117,283.30159677539984,528.3339248294592
2008-03-01,2125064.9181603966,476.997193814208,691.5222814408432,958.5876312540278,43.612920667039695,171.84999163980984,353.64101445912314
2008-03-02,1375320.8292266359,419.9536952335498,398.50835542880395,602.0503703930625,24.82399677282258,97.60263631854137,230.58954293781764
2008-03-03,878859.6599445979,303.598660927515,230.10596525745564,378.9333273000447,14.141971236149471,55.47477125487228,148.81899490363313
2008-03-04,571472.6587701674,208.03429055786,137.81626578757778,245.0316077043996,8.356487700033956,32.70564137276197,97.636026881316
2008-03-05,382873.52183558117,142.21522428207024,86.48619433978038,164.11013637112097,5.176556198978488,20.216661439842316,65.89180985624283
2008-03-06,267156.2512039505,99.3866884510298,57.09311467215455,114.34345583050222,3.3753028857572187,13.155062232967342,46.14714884771409
2008-03-07,192254.66199449054,71.03512550570777,39.26340396723317,82.23883658714298,2.29479216418429,8.927039008977873,33.28742249587088
2008-03-08,142297.63243167705,51.968466545695996,27.987635130252507,60.84730719967633,1.618623793622126,6.285815166227728,24.666412189182083
2008-03-09,107981.5396988698,38.87706876750794,20.57880363051126,46.157074020383064,1.1787385713074792,4.570343501392693,18.723191985115836
2008-03-10,83760.50240022449,29.68885096206118,15.542045160489083,35.78804084794021,0.8824595337455262,3.416654086041499,14.518250976499242
2008-03-11,66237.62111716541,23.100023980125677,12.013001358219132,28.285812809834752,0.6766588734648261,2.6164041699443703,11.47167978596718
2008-03-12,53275.76548516507,18.2785553683957,9.473602908499124,22.736169761816846,0.5297559694525447,2.0459195462304214,9.21640579471937
2008-03-13,43494.921969304225,14.68369270032999,7.602857702910244,18.54880433076391,0.42233753562156057,1.6292732629653155,7.514265622966078
2008-03-14,35981.6910575176,11.957016079019295,6.195751043281222,15.332871592414136,0.342097107230357,1.3183922148480305,6.20704099950168
2008-03-15,30117.420690999443,9.856245009499165,5.117678282937445,12.823517749262855,0.28101196312426374,1.0819728721743045,5.187267029536048
2008-03-16,25474.076307689287,8.214473961216028,4.278025379428323,10.837400820904975,0.23371753077735474,0.8991060134340081,4.380433882448205
2008-03-17,21749.656889407943,6.914644414537563,3.614395120307873,9.245104117952378,0.19654317918101347,0.7554993809166338,3.7338907541898805
2008-03-18,19441.26823631365,6.751534032424933,3.1713432465818623,8.112563209897175,0.17178307094826134,0.6596858429236165,3.2931207157991933
2008-03-19,17393.8515979569,6.451372993464394,2.7917391711586106,7.14838536703613,0.15071022348013818,0.5783210126784867,2.9181878890983164
2008-03-20,15667.873344655585,6.24272025803875,2.4752380367676206,6.335320311729974,0.13319208908989583,0.5107298568177301,2.603008904731171
2008-03-21,14138.575165225193,6.0305841805332765,2.2017380445937857,5.63082453237399,0.11809835226037106,0.4525488449312533,2.3281059527561596
2008-03-22,12773.580067288261,5.8010529529219585,1.9633579107317713,5.01715219555746,0.10498464724265069,0.40204216840482804,2.0864001849597273
2008-03-23,12072.231596923955,6.024847713382037,1.8111649525632745,4.586459819372106,0.09654369903808603,0.36935534199035397,1.932893941027623
2008-03-24,11327.180356512814,6.134545267575433,1.6641458443040906,4.1842223392086915,0.0884793650236039,0.3382480635244188,1.7867005224269232
2008-03-25,10592.598189190947,6.158463718258749,1.5270120243620395,3.8135220618736905,0.08096778303211961,0.30931350960191484,1.6488502922142978
2008-03-26,9869.067944532246,6.098752266067943,1.3986722379655485,3.472170893586103,0.07395310551781761,0.2823224440629993,1.5182283823007798
2008-03-27,9168.33310664276,5.973566720660117,1.2795555445644093,3.1603195922470237,0.0674578416804378,0.2573509226347243,1.3955164925748038
2008-03-28,9135.012807046027,6.087144742250185,1.2257821259467512,2.986198847723162,0.0642963538909699,0.24483807728023832,1.3488863162867442
2008-03-29,13086.533323016163,25.061555199907957,1.7990649119209174,3.374878396434432,0.09874086126956476,0.377797873509557,1.650190354242104
2008-03-30,15547.281705887544,38.435882750107375,2.1756346575545527,3.4872838135030446,0.12133480053075966,0.46563743370830285,1.821595767182532
2008-03-31,16877.781328819765,47.80593472845535,2.397783906402115,3.4296240703447043,0.13458874167454407,0.517421080182936,1.8868711481265907
2008-04-01,17258.201824604665,53.30132240045035,2.4759292062280953,3.2607590959132664,0.13919586795327354,0.5356188229439888,1.865757389110072
2008-04-02,16976.840025015415,55.72484816816064,2.4472972985759833,3.032765151481512,0.13744118132141936,0.529030110920773,1.7870322196464343
2008-04-03,16286.829337288553,55.950528693230254,2.349683244396535,2.7811746543050275,0.1316247774794024,0.5065901008851605,1.6752878161696703
2008-04-04,15371.529296870598,54.702782830814996,2.212613973844732,2.527460841836578,0.1235309746381425,0.4752563652177934,1.54804276457749
2008-04-05,14352.309937282902,52.52217087683566,2.0566287318271077,2.283618942121182,0.11438936320892419,0.43983266670296306,1.4166757242789587
2008-04-06,13305.52547435837,49.79324770679719,1.8950873849903065,2.0558143947931735,0.10498915307403885,0.4034045675291681,1.2881228773948785
2008-04-07,12277.420217636643,46.78278947976654,1.7362406563814898,1.8467660449549352,0.09580854179494407,0.36784101171920225,1.1663441422246785
2008-04-08,11294.781370189341,43.67236638378585,1.5848944579276443,1.657189313224968,0.08711825284196836,0.33419830627428126,1.0533778997843166
2008-04-09,10372.015910711852,40.58289863518507,1.443603840126618,1.4866561944667815,0.07905537583590705,0.3030092211607856,0.9500527445731861
2008-04-10,9515.709098854866,37.59237821236733,1.3134859044010174,1.3341083962344973,0.07167322054934931,0.27447856654202124,0.8564540514828457
2008-04-11,8727.554579451833,34.74858589573723,1.1947620674654975,1.1981688006507256,0.06497417916922639,0.2486122159327896,0.7722275600123143
2008-04-12,8006.237372070279,32.078177865229414,1.0871142672864536,1.0773316654731706,0.05893097754627059,0.22530053255127389,0.6967751448067062
2008-04-13,7348.6702859569405,29.593298600199002,0.9899190559473338,0.9700796832876843,0.053500389556975496,0.20437213844403793,0.6293809645777512
2008-04-14,6750.791065041877,27.296285271033696,0.902397539175732,0.8749530448895841,0.04863181518203328,0.1856274815684365,0.5692904119171831
2008-04-15,6208.083760852351,25.18305384007001,0.8237108691688159,0.7905884761433576,0.04427259597371421,0.1688595680171214,0.5157585988807833
2008-04-16,5905.923360280412,23.73765587557959,0.775459385563635,0.7287964964708782,0.041681426485813924,0.1588546432530246,0.4798183771802316
2008-04-17,5570.902389013532,22.29676653761284,0.7247130530347214,0.6701186238919467,0.03895086479115518,0.14835747840531185,0.4449003078017795
2008-04-18,5251.738015200885,20.937354947721154,0.6775648346585775,0.6170439407048454,0.03640347552847539,0.13857825098528112,0.4131237720293772
2008-04-19,4949.927945902222,19.658330838466014,0.6338743791942472,0.569008478809888,0.034036547682968654,0.12950180466670055,0.38413111241168474
2008-04-20,4665.9477519758475,18.457497487598,0.593447087790648,0.5254865581501851,0.031842520443459914,0.12109577230011212,0.35761520027446797
2008-04-21,4399.613297359909,17.331866765374286,0.5560623121819415,0.4859983920998872,0.029811256940013766,0.11331890843178863,0.33331099289955296
2008-04-22,4150.317449648639,16.27788754336666,0.5214899054122747,0.4501109980642299,0.02793140188522219,0.10612601830500666,0.3109879441115236
2008-04-23,3917.411545223207,15.29226021825669,0.4895232293415134,0.41745614940229686,0.026192417527935382,0.09947551968797735,0.29046383566622713
2008-04-24,3699.7759820460124,14.370547586109065,0.4599288662488569,0.38767701564222107,0.024582111452203948,0.09331990769746565,0.27154994119301135
2008-04-25,3496.3330531282922,13.508610820903911,0.43249725740222744,0.36046540173473196,0.023089416939105753,0.087616228103722,0.25408637610435414
2008-04-26,3306.0576275637795,12.702559818946334,0.40703976953536763,0.33555346554895044,0.021704298219723923,0.08232564371432269,0.23793570403248357
2008-04-27,3127.9845827921854,11.948730886617092,0.3833864156895738,0.3127072751074455,0.020417664554199338,0.07741305444213463,0.22297838048325255
2008-04-28,2961.213692794541,11.243678538529151,0.36138403084619325,0.2917217203666594,0.019221292955942063,0.07284676460907942,0.20910946184212037
2008-04-29,2804.91186399847,10.58417152386865,0.3408946920113545,0.2724163809394854,0.01810775495900886,0.06859817614476071,0.19623615026688496
2008-04-30,2658.3128499090453,9.967187918787454,0.32179425918834476,0.25463208357944783,0.01707034488989036,0.06464149532736474,0.18427589321213514
2008-05-01,2548.806181178754,9.446073440270997,0.3063835092489985,0.23996541792796752,0.01623064960502309,0.06142684358924052,0.17497002084176472
2008-05-02,2523.7029090027154,9.09782629869429,0.2985386937279984,0.23140945347703026,0.01578240690536149,0.05966914209303168,0.17167670362480145
2008-05-03,2478.9356774220214,8.731224924115338,0.2890383659762924,0.22257702432796642,0.015259951907558118,0.057648824586611754,0.16796392260063175
2008-05-04,2430.008993923104,8.364523833790125,0.2794804053662662,0.21408038396792056,0.014730484778136108,0.05560778127621476,0.16435053270523511
2008-05-05,2375.0034176896297,7.994768677306359,0.26967797185174824,0.2056665930521755,0.014186320816082652,0.05351624286264071,0.16053160141124073
2008-05-06,2347.6472536802667,7.675236772343361,0.2622376902014007,0.1992361764203232,0.013759568134817244,0.05185711068369309,0.15860800281339524
2008-05-07,2303.9487953025473,7.338590683625312,0.2535777563743836,0.19226865893369205,0.013274739511396318,0.04998884451707142,0.15586245875911284
2008-05-08,2251.789423008435,6.997317474171462,0.24449292139676787,0.18511265165630617,0.01276756286648295,0.048041391304973556,0.1526006897776263
2008-05-09,2684.5032149648996,7.279832622665541,0.27047735559876696,0.2065439989646049,0.013947727220044568,0.052215252607231095,0.18276794882264302
2008-05-10,3898.9326456611634,8.296628759594865,0.38128733187215563,0.2766758225588135,0.019906001637757856,0.0746487872573186,0.27532258478026256
2008-05-11,5369.035443865891,9.148796513101095,0.5264178470684316,0.36414673132155695,0.027959691322270334,0.10530002388324133,0.39666516386713535
2008-05-12,7733.787612301723,10.128076089673296,0.7637376929067612,0.5002113434123896,0.04123979745774611,0.15587284705721022,0.5884936209000976
2008-05-13,12210.101709992452,11.526213597975143,1.3151032675735495,0.7414392906666734,0.07347402722866131,0.2799276036873588,0.9270764667311491
2008-05-14,15860.079363585457,11.890818690351898,1.8092921206325436,0.9443436571452751,0.10261083038726877,0.3927020811833357,1.2158941360302367
2008-05-15,18441.054888781953,11.542930604056247,2.188632188955912,1.0849821769404582,0.12503670580463672,0.4796709315178423,1.4149038722321323
2008-05-16,19781.56442560911,10.723666746910514,2.411856096348086,1.1517442547982555,0.13827299061938275,0.5310743461657931,1.5073399166017527
2008-05-17,20249.058249207992,9.704501594365158,2.507326393329423,1.163499113933107,0.14387275828511628,0.552732235057125,1.5213407176046345
2008-05-18,19898.910298774426,8.60458707200876,2.48967750533391,1.1286016615544916,0.14281392713859825,0.5486140238759492,1.4697506446508721
2008-05-19,19309.18663885288,7.579511895305942,2.4209783554302597,1.0786104349123573,0.13860409320519146,0.5321271798599815,1.3983352085418697
2008-05-20,18531.059437355754,6.646080481411077,2.315728693876035,1.0202493003904425,0.13220957120218207,0.5071515266999151,1.3167385865427161
2008-05-21,17515.973100382333,5.793533661854327,2.1778404405900074,0.9522239294949788,0.1239416851126644,0.47501067218578685,1.2228646523878868
2008-05-22,16456.52188017426,5.043814065501958,2.030149942934136,0.8839631822190838,0.11509706357932192,0.4406586061697296,1.129898030756624
2008-05-23,17247.507476958344,4.642319722584127,2.0831102756088704,0.9077040758722275,0.11766118844424592,0.44979243537703606,1.1675397919043737
2008-05-24,19440.570943418723,4.434919375072655,2.2739480226633044,1.0133715515718829,0.12794924287631246,0.4883737370081634,1.323098929867613
2008-05-25,23666.22525250122,4.442532740310205,2.761497188200621,1.2234667075042,0.1561013810959656,0.5961994663161806,1.624001168912931
2008-05-26,26633.762888854886,4.2751896887457015,3.0992390059397152,1.3875965938513835,0.17544239851911858,0.6704177295956564,1.8575685555775756
2008-05-27,30619.210076362433,4.134448285501836,3.465089749575907,1.6116699922772155,0.1953841032467539,0.7457764542589136,2.175663470695438
2008-05-28,35152.95187630628,3.988247972032099,3.883022066297459,1.857270820081489,0.21886301299200675,0.8345239545237008,2.5190058358859986
2008-05-29,37375.76204463148,3.685706472542541,4.013243519573842,1.999015987571375,0.22486619825218832,0.8560312803142729,2.709089053285353
2008-05-30,39808.93138660403,3.4000821207370615,4.09271479318438,2.152953177708882,0.22674741021357117,0.8606362559776626,2.915226802822153
2008-05-31,42858.954873859184,3.1643013209685216,4.180478473951807,2.347931148887212,0.22823668752562012,0.8629645651185734,3.1781427248512073
2008-06-01,48426.5343351597,3.166060366305942,4.696983634766955,2.6553552947961516,0.25624025355661406,0.9684579106142037,3.590889429257122
2008-06-02,51211.68514185814,3.0691102526412157,4.960248384573602,2.821507203466528,0.27019236027852084,1.020947810992902,3.7967921277124073
2008-06-03,51475.67552470567,2.8851262470064696,4.981377856031107,2.848899426061446,0.2706056982384751,1.0220433570506513,3.8051416625576677
2008-06-04,49327.42402653277,2.620161895446768,4.767500106025831,2.7346621251500474,0.25811740019541024,0.9741730721613958,3.6181977514589483
2008-06-05,46824.83097281038,2.371780958407022,4.526112240118115,2.582513447793172,0.24442463550342697,0.9217870450403483,3.386295186198311
2008-06-06,43017.90625867451,2.0988469366171594,4.1545441539249435,2.3609751603811295,0.22364079088009953,0.8426638409105963,3.065252483386161
2008-06-07,39850.38662937615,1.8655902578543633,3.8170577726381762,2.1717275466229258,0.20449888129912422,0.769415932398688,2.7981112632596674
2008-06-08,38104.8012315346,1.693132414403118,3.572013675701177,2.0643172744710903,0.19000383466841053,0.713219040850432,2.6526088013186317
2008-06-09,40180.51842486979,1.7852057044353278,3.859081098323823,2.147187081199495,0.20689071253744082,0.7782562892705348,2.7712092434945066
2008-06-10,42452.85777583145,1.9048583591333181,4.160523436779502,2.259091912661764,0.2244247491329475,0.8459180299286678,2.9315189248068516
2008-06-11,45555.95391510606,2.107748029241399,4.643525592467696,2.4092252049470604,0.2532685985719087,0.9578547442719095,3.139571744761246
2008-06-12,45432.835019562466,2.1528810880584124,4.751665224811177,2.404887165854415,0.26052186904749275,0.9871951960706259,3.1292765669757316
2008-06-13,43089.070928246336,2.0670101382093033,4.582004909109218,2.2828371929863214,0.2516357561719783,0.9543763507572953,2.95453681478621
2008-06-14,40368.5680111181,1.9305832501086664,4.312695895886785,2.1360556285459276,0.23660939520506924,0.8973138645587073,2.749398420848316
2008-06-15,37805.246735322275,1.7798403045378075,4.013663365424143,1.9969752334511703,0.21954413457052957,0.8319025519576324,2.55929520386563
2008-06-16,38009.62583542644,1.7057026645612168,3.895837814062495,2.008568839042009,0.21143434137389241,0.7991178511448727,2.586144758004441
2008-06-17,37361.038029264004,1.6018459551126036,3.6925661658164715,1.9908792789726495,0.19870385758028994,0.7490454878145311,2.571281476932601
2008-06-18,36902.65600165227,1.500644197684957,3.495117022995032,1.9845185253246302,0.18605435940084988,0.6990663387335461,2.572179160222205
2008-06-19,35334.418129912505,1.3725731188990378,3.2256414935007007,1.9193130640149265,0.16989805887639897,0.6363777414299195,2.488427505129703
2008-06-20,32968.327904830454,1.2306647161382118,2.918841839697212,1.8039248945205897,0.15218673164406235,0.5683408725395804,2.3331317262387214
2008-06-21,30654.547848643022,1.0997994665435935,2.6351128090828873,1.6839411932938992,0.13598613628648887,0.5062349632561671,2.172055193280544
2008-06-22,28431.3490350558,0.9816544064638223,2.3756504448258107,1.5653768994151285,0.12136796893911683,0.4503556798519917,2.013778205162839
2008-06-23,26365.809163053353,0.8771402012485231,2.143208920703423,1.4533997498030538,0.10842049788417382,0.4009885917333493,1.8654377735409158
2008-06-24,25014.599885325417,0.7975477460829923,1.9686173576789703,1.3787415021575087,0.09851296590937672,0.36294764294619364,1.770613585745098
2008-06-25,23660.963857751987,0.7254229601862049,1.8048252259902686,1.3065021785205435,0.08939099726474839,0.3281073190330758,1.679098977102511
2008-06-26,22335.3419505107,0.6602495658890492,1.6546002332448337,1.236112905687591,0.08111912964178214,0.29664815395951183,1.5897205782668675
